-92.05665,46.71685,2016-05-30T19:11:14.000Z,1.214
-92.0567,46.71682,2016-05-30T19:11:19.000Z,1.106
-92.05676,46.71678,2016-05-30T19:11:24.000Z,1.095
-92.05681,46.71675,2016-05-30T19:11:29.000Z,1.199
-92.05685,46.71671,2016-05-30T19:11:34.000Z,1.181
-92.05689,46.71666,2016-05-30T19:11:39.000Z,1.195
-92.05689,46.71661,2016-05-30T19:11:44.000Z,1.248
-92.05687,46.71655,2016-05-30T19:11:49.000Z,1.391
-92.05683,46.71649,2016-05-30T19:11:54.000Z,1.485
-92.05677,46.71643,2016-05-30T19:11:59.000Z,1.559
-92.05672,46.71636,2016-05-30T19:12:04.000Z,1.593
-92.05667,46.71629,2016-05-30T19:12:09.000Z,1.772
-92.05661,46.71622,2016-05-30T19:12:14.000Z,1.911
-92.05654,46.71615,2016-05-30T19:12:19.000Z,2.016
-92.05646,46.71607,2016-05-30T19:12:24.000Z,2.085
-92.05639,46.71599,2016-05-30T19:12:29.000Z,2.034
-92.05632,46.71592,2016-05-30T19:12:34.000Z,1.866
-92.05625,46.71585,2016-05-30T19:12:39.000Z,1.774
-92.05619,46.71579,2016-05-30T19:12:44.000Z,1.718
-92.05613,46.71573,2016-05-30T19:12:49.000Z,1.643
-92.05607,46.71567,2016-05-30T19:12:54.000Z,1.524
-92.056,46.71562,2016-05-30T19:12:59.000Z,1.619
-92.05593,46.71556,2016-05-30T19:13:04.000Z,1.711
-92.05586,46.71551,2016-05-30T19:13:09.000Z,1.756
-92.05578,46.71545,2016-05-30T19:13:14.000Z,1.769
-92.0557,46.71539,2016-05-30T19:13:19.000Z,1.786
-92.05562,46.71533,2016-05-30T19:13:24.000Z,1.806
-92.05553,46.71527,2016-05-30T19:13:29.000Z,1.871
-92.05545,46.7152,2016-05-30T19:13:34.000Z,1.957
-92.05536,46.71513,2016-05-30T19:13:39.000Z,2.106
-92.05527,46.71507,2016-05-30T19:13:44.000Z,2.039
-92.05518,46.715,2016-05-30T19:13:49.000Z,1.968
-92.0551,46.71493,2016-05-30T19:13:54.000Z,1.973
-92.05501,46.71488,2016-05-30T19:13:59.000Z,1.94
-92.05492,46.71481,2016-05-30T19:14:04.000Z,1.918
-92.05484,46.71475,2016-05-30T19:14:09.000Z,1.929
-92.05475,46.71469,2016-05-30T19:14:14.000Z,1.927
-92.05466,46.71463,2016-05-30T19:14:19.000Z,1.865
-92.05457,46.71457,2016-05-30T19:14:24.000Z,1.907
-92.05448,46.71452,2016-05-30T19:14:29.000Z,1.874
-92.05438,46.71447,2016-05-30T19:14:34.000Z,1.889
-92.05429,46.71441,2016-05-30T19:14:39.000Z,1.831
-92.0542,46.71435,2016-05-30T19:14:44.000Z,1.861
-92.05412,46.7143,2016-05-30T19:14:49.000Z,1.828
-92.05403,46.71424,2016-05-30T19:14:54.000Z,1.82
-92.05395,46.71418,2016-05-30T19:14:59.000Z,1.84
-92.05387,46.71412,2016-05-30T19:15:04.000Z,1.862
-92.05379,46.71406,2016-05-30T19:15:09.000Z,1.891
-92.0537,46.714,2016-05-30T19:15:14.000Z,1.893
-92.05362,46.71394,2016-05-30T19:15:19.000Z,1.841
-92.05353,46.71389,2016-05-30T19:15:24.000Z,1.919
-92.05345,46.71383,2016-05-30T19:15:29.000Z,1.849
-92.05337,46.71377,2016-05-30T19:15:34.000Z,1.867
-92.05328,46.71371,2016-05-30T19:15:39.000Z,1.898
-92.05319,46.71364,2016-05-30T19:15:44.000Z,2.161
-92.05308,46.71357,2016-05-30T19:15:49.000Z,2.286
-92.05298,46.71349,2016-05-30T19:15:54.000Z,2.267
-92.05286,46.71342,2016-05-30T19:15:59.000Z,2.426
-92.05274,46.71335,2016-05-30T19:16:04.000Z,2.578
-92.05263,46.71327,2016-05-30T19:16:09.000Z,2.367
-92.05252,46.71319,2016-05-30T19:16:14.000Z,2.423
-92.05243,46.71312,2016-05-30T19:16:19.000Z,2.373
-92.05233,46.71304,2016-05-30T19:16:24.000Z,2.349
-92.05224,46.71296,2016-05-30T19:16:29.000Z,2.326
-92.05214,46.71287,2016-05-30T19:16:34.000Z,2.322
-92.05203,46.71279,2016-05-30T19:16:39.000Z,2.352
-92.05192,46.71272,2016-05-30T19:16:44.000Z,2.285
-92.0518,46.71265,2016-05-30T19:16:49.000Z,2.318
-92.05167,46.7126,2016-05-30T19:16:54.000Z,2.274
-92.05154,46.71256,2016-05-30T19:16:59.000Z,2.266
-92.05141,46.71252,2016-05-30T19:17:04.000Z,2.293
-92.05126,46.7125,2016-05-30T19:17:09.000Z,2.29
-92.05112,46.71247,2016-05-30T19:17:14.000Z,2.254
-92.05097,46.71246,2016-05-30T19:17:19.000Z,2.211
-92.05082,46.71246,2016-05-30T19:17:24.000Z,2.412
-92.05066,46.71246,2016-05-30T19:17:29.000Z,2.528
-92.05048,46.71246,2016-05-30T19:17:34.000Z,2.616
-92.05031,46.71247,2016-05-30T19:17:39.000Z,2.689
-92.05014,46.71247,2016-05-30T19:17:44.000Z,2.677
-92.04996,46.71248,2016-05-30T19:17:49.000Z,2.77
-92.04979,46.7125,2016-05-30T19:17:54.000Z,2.747
-92.04961,46.71252,2016-05-30T19:17:59.000Z,2.667
-92.04945,46.71256,2016-05-30T19:18:04.000Z,2.804
-92.0493,46.71262,2016-05-30T19:18:09.000Z,2.75
-92.04915,46.71269,2016-05-30T19:18:14.000Z,2.728
-92.04901,46.71276,2016-05-30T19:18:19.000Z,2.769
-92.04886,46.71283,2016-05-30T19:18:24.000Z,2.691
-92.04871,46.7129,2016-05-30T19:18:29.000Z,2.754
-92.04857,46.71297,2016-05-30T19:18:34.000Z,2.702
-92.04842,46.71304,2016-05-30T19:18:39.000Z,2.687
-92.04828,46.71311,2016-05-30T19:18:44.000Z,2.701
-92.04815,46.71319,2016-05-30T19:18:49.000Z,2.662
-92.048,46.71326,2016-05-30T19:18:54.000Z,2.81
-92.04787,46.71334,2016-05-30T19:18:59.000Z,2.624
-92.04774,46.71341,2016-05-30T19:19:04.000Z,2.59
-92.0476,46.71348,2016-05-30T19:19:09.000Z,2.675
-92.04746,46.71355,2016-05-30T19:19:14.000Z,2.574
-92.04733,46.71361,2016-05-30T19:19:19.000Z,2.661
-92.04719,46.71368,2016-05-30T19:19:24.000Z,2.686
-92.04705,46.71375,2016-05-30T19:19:29.000Z,2.633
-92.04691,46.71381,2016-05-30T19:19:34.000Z,2.61
-92.04677,46.71388,2016-05-30T19:19:39.000Z,2.568
-92.04664,46.71395,2016-05-30T19:19:44.000Z,2.539
-92.0465,46.71402,2016-05-30T19:19:49.000Z,2.629
-92.04636,46.71409,2016-05-30T19:19:54.000Z,2.657
-92.04622,46.71414,2016-05-30T19:19:59.000Z,2.532
-92.04608,46.71417,2016-05-30T19:20:04.000Z,2.004
-92.04598,46.71419,2016-05-30T19:20:09.000Z,1.382
-92.04589,46.71421,2016-05-30T19:20:15.000Z,1.182
-92.04584,46.7142,2016-05-30T19:20:20.000Z,0.805
-92.04578,46.71419,2016-05-30T19:20:25.000Z,0.713
-92.04575,46.71417,2016-05-30T19:20:30.000Z,0.547
-92.04572,46.71415,2016-05-30T19:20:35.000Z,0.653
