-92.05601,46.71706,2016-06-07T18:14:41.000Z,0.058
-92.05601,46.71706,2016-06-07T18:14:46.000Z,0.022
-92.05601,46.71706,2016-06-07T18:14:51.000Z,0.086
-92.05601,46.71706,2016-06-07T18:14:56.000Z,0.026
-92.05601,46.71707,2016-06-07T18:15:01.000Z,0.095
-92.056,46.71706,2016-06-07T18:15:06.000Z,0.017
-92.056,46.71707,2016-06-07T18:15:11.000Z,0.039
-92.05598,46.71708,2016-06-07T18:15:16.000Z,0.011
-92.05598,46.71708,2016-06-07T18:15:21.000Z,0.053
-92.05599,46.71707,2016-06-07T18:15:26.000Z,0.061
-92.05599,46.71707,2016-06-07T18:15:31.000Z,0.02
-92.05599,46.71707,2016-06-07T18:15:36.000Z,0.101
-92.05599,46.71708,2016-06-07T18:15:41.000Z,0.124
-92.05599,46.71708,2016-06-07T18:15:46.000Z,0.063
-92.05599,46.71708,2016-06-07T18:15:51.000Z,0.06
-92.05598,46.71708,2016-06-07T18:15:56.000Z,0.006
-92.05597,46.71708,2016-06-07T18:16:01.000Z,0.058
-92.05597,46.71708,2016-06-07T18:16:06.000Z,0.027
-92.05598,46.71708,2016-06-07T18:16:11.000Z,0.026
-92.05598,46.71708,2016-06-07T18:16:16.000Z,0.047
-92.05599,46.71708,2016-06-07T18:16:21.000Z,0.034
-92.056,46.71709,2016-06-07T18:16:26.000Z,0.054
-92.056,46.71709,2016-06-07T18:16:31.000Z,0.021
-92.056,46.71709,2016-06-07T18:16:36.000Z,0.033
-92.056,46.71709,2016-06-07T18:16:41.000Z,0.038
-92.05599,46.71709,2016-06-07T18:16:46.000Z,0.048
-92.05599,46.71709,2016-06-07T18:16:51.000Z,0.028
-92.056,46.7171,2016-06-07T18:16:56.000Z,0.068
-92.05601,46.7171,2016-06-07T18:17:01.000Z,0.052
-92.05601,46.7171,2016-06-07T18:17:06.000Z,0.039
-92.05601,46.71711,2016-06-07T18:17:11.000Z,0.076
-92.05601,46.71711,2016-06-07T18:17:16.000Z,0.039
-92.05601,46.7171,2016-06-07T18:17:21.000Z,0.109
-92.05603,46.7171,2016-06-07T18:17:26.000Z,0.415
-92.05605,46.7171,2016-06-07T18:17:31.000Z,0.565
-92.05609,46.71709,2016-06-07T18:17:36.000Z,0.491
-92.05612,46.71709,2016-06-07T18:17:41.000Z,0.544
-92.05617,46.71709,2016-06-07T18:17:46.000Z,0.747
-92.05622,46.71708,2016-06-07T18:17:51.000Z,0.636
-92.05625,46.71708,2016-06-07T18:17:56.000Z,0.517
-92.05628,46.71708,2016-06-07T18:18:01.000Z,0.392
-92.05631,46.71708,2016-06-07T18:18:06.000Z,0.368
-92.05634,46.71706,2016-06-07T18:18:11.000Z,1.0
-92.05642,46.71703,2016-06-07T18:18:16.000Z,1.536
-92.05652,46.71698,2016-06-07T18:18:21.000Z,1.983
-92.05662,46.71692,2016-06-07T18:18:26.000Z,2.149
-92.05672,46.71685,2016-06-07T18:18:31.000Z,2.22
-92.05682,46.71679,2016-06-07T18:18:36.000Z,2.133
-92.05691,46.71671,2016-06-07T18:18:41.000Z,2.024
-92.05695,46.71664,2016-06-07T18:18:46.000Z,1.66
-92.05693,46.71656,2016-06-07T18:18:51.000Z,1.861
-92.05688,46.71648,2016-06-07T18:18:56.000Z,2.106
-92.05682,46.71639,2016-06-07T18:19:01.000Z,2.23
-92.05676,46.7163,2016-06-07T18:19:06.000Z,2.314
-92.05668,46.7162,2016-06-07T18:19:11.000Z,2.364
-92.05661,46.71611,2016-06-07T18:19:16.000Z,2.391
-92.05654,46.71601,2016-06-07T18:19:21.000Z,2.413
-92.05646,46.71592,2016-06-07T18:19:26.000Z,2.413
-92.05639,46.71582,2016-06-07T18:19:31.000Z,2.404
-92.05631,46.71573,2016-06-07T18:19:36.000Z,2.361
-92.05621,46.71564,2016-06-07T18:19:41.000Z,2.534
-92.05611,46.71555,2016-06-07T18:19:46.000Z,2.641
-92.05599,46.71546,2016-06-07T18:19:51.000Z,2.727
-92.05587,46.71537,2016-06-07T18:19:56.000Z,2.647
-92.05575,46.71528,2016-06-07T18:20:01.000Z,2.678
-92.05562,46.71519,2016-06-07T18:20:06.000Z,2.809
-92.05549,46.7151,2016-06-07T18:20:11.000Z,2.804
-92.05536,46.715,2016-06-07T18:20:16.000Z,2.702
-92.05524,46.71492,2016-06-07T18:20:21.000Z,2.566
-92.05512,46.71483,2016-06-07T18:20:26.000Z,2.615
-92.055,46.71475,2016-06-07T18:20:31.000Z,2.549
-92.05488,46.71466,2016-06-07T18:20:36.000Z,2.517
-92.05477,46.71459,2016-06-07T18:20:41.000Z,2.504
-92.05465,46.7145,2016-06-07T18:20:46.000Z,2.466
-92.05454,46.71442,2016-06-07T18:20:51.000Z,2.419
-92.05443,46.71434,2016-06-07T18:20:56.000Z,2.516
-92.05432,46.71427,2016-06-07T18:21:01.000Z,2.504
-92.0542,46.71418,2016-06-07T18:21:06.000Z,2.471
-92.05408,46.7141,2016-06-07T18:21:11.000Z,2.5
-92.05396,46.71402,2016-06-07T18:21:16.000Z,2.64
-92.05384,46.71393,2016-06-07T18:21:21.000Z,2.628
-92.05372,46.71384,2016-06-07T18:21:26.000Z,2.838
-92.0536,46.71375,2016-06-07T18:21:31.000Z,2.842
-92.05349,46.71365,2016-06-07T18:21:36.000Z,2.846
-92.05337,46.71355,2016-06-07T18:21:41.000Z,2.802
-92.05326,46.71346,2016-06-07T18:21:46.000Z,2.687
-92.05314,46.71336,2016-06-07T18:21:51.000Z,2.701
-92.05303,46.71327,2016-06-07T18:21:56.000Z,2.659
-92.05292,46.71319,2016-06-07T18:22:01.000Z,2.321
-92.05282,46.71312,2016-06-07T18:22:06.000Z,2.1
-92.05273,46.71305,2016-06-07T18:22:11.000Z,2.005
-92.05262,46.71298,2016-06-07T18:22:16.000Z,2.242
-92.0525,46.71291,2016-06-07T18:22:21.000Z,2.475
-92.05236,46.71286,2016-06-07T18:22:26.000Z,2.563
-92.05221,46.71283,2016-06-07T18:22:31.000Z,2.635
-92.05203,46.7128,2016-06-07T18:22:36.000Z,2.692
-92.05186,46.71279,2016-06-07T18:22:41.000Z,2.615
